url,address,name,rate,votes,phone,location,rest_type,dish_liked,cuisines,review_list
https://www.zomato.com/bangalore/empire-restaurant-jayanagar?context=eyJzZSI6eyJlIjpbIjU5MDg2IiwiMTgzNTk5MTgiLCIxODYxODM0MyIsIjU3MzI1Iiw1NTM5NywiMTg1NjMwOTciLCI1Njg4MyIsIjE4MzA3ODA2IiwiNTg2MzYiLCI1MzYwMSIsIjE4NTY1Njc5IiwiMTg1NTk4OTciLCIxODY5NzIxMSIsIjUyMjU1IiwiNTEzNDgiLCIxODM3MTI3MiIsIjE4NzgyMjA5IiwiMTg3ODc4ODMiLCIxODA4OTY4MiIsIjE4NTIxOTEyIiwiNTYwOTgiLCIxODA4OTY5MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,4 Opposite NMKRV College 21st C Cross Road 3rd Block Jayanagar Bangalore,Empire Restaurant,4.4/5,4884,804965326.0,Jayanagar,Casual Dining,Chicken Tikka Masala  Mutton Keema Dosa  Mutton Biryani  Raan Biryani  Brain Fry  Chicken Grill  Ghee Rice,North Indian  Mughlai  South Indian  Chinese,    Rated 3 0    RATED n  Grill and tandoori is an all timer goto  but the quality is suppressed in the recent past  nShwarama is a must try  nButter chicken gravy kerela parota in the mains       Rated 3 0     RATED n  As a vegetarian
https://www.zomato.com/bangalore/maruthi-davangere-benne-dosa-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzU5OTE4IiwiMTg2MTgzNDMiLCI1NzMyNSIsIjU1Mzk3IiwxODU2MzA5NywiNTY4ODMiLCIxODMwNzgwNiIsIjU4NjM2IiwiNTM2MDEiLCIxODU2NTY3OSIsIjE4NTU5ODk3IiwiMTg2OTcyMTEiLCI1MjI1NSIsIjUxMzQ4IiwiMTgzNzEyNzIiLCIxODc4MjIwOSIsIjE4Nzg3ODgzIiwiMTgwODk2ODIiLCIxODUyMTkxMiIsIjU2MDk4IiwiMTgwODk2OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Maruthi Davangere Benne Dosa,4.0/5,17,,Banashankari,Quick Bites,,South Indian,    Rated 5 0     RATED n  This restaurant serves the best benne dosas
https://www.zomato.com/bangalore/chaatimes-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NjE4MzQzIiwiNTczMjUiLCI1NTM5NyIsIjE4NTYzMDk3Iiw1Njg4MywiMTgzMDc4MDYiLCI1ODYzNiIsIjUzNjAxIiwiMTg1NjU2NzkiLCIxODU1OTg5NyIsIjE4Njk3MjExIiwiNTIyNTUiLCI1MTM0OCIsIjE4MzcxMjcyIiwiMTg3ODIyMDkiLCIxODc4Nzg4MyIsIjE4MDg5NjgyIiwiMTg1MjE5MTIiLCI1NjA5OCIsIjE4MDg5NjkzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,39 3rd Main4th Cross Hanumanth Nagar Near Basavanagudi Bangalore,Chaatimes,3.8/5,133,,Basavanagudi,Quick Bites,Dabeli  Faluda  Masala Poori  Sandwiches  Tokri Chaat  Pav Bhaji  Dahipuri,Street Food  Fast Food,   Rated 4 0    RATED n  Ordered pack of dabeli for rs 49 today  The packing was neat  The size of dabeli was to the mark  Taste was just yum  Over all value for money         Rated 4 0    RATED n  Best place for eating chats  basket chaat and tokri chaat are the best here you can eat  value for money and good ambience  well maintained    
https://www.zomato.com/bangalore/kitchen-garden-kumaraswamy-layout-bangalore?context=eyJzZSI6eyJlIjpbIjU4NjM2IiwiNTM2MDEiLCIxODU2NTY3OSIsIjE4NTU5ODk3IiwxODY5NzIxMSwiNTIyNTUiLCI1MTM0OCIsIjE4MzcxMjcyIiwiMTg3ODIyMDkiLCIxODc4Nzg4MyIsIjE4MDg5NjgyIiwiMTg1MjE5MTIiLCI1NjA5OCIsIjE4MDg5NjkzIiwiMTg2NDUyNjAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1750 14th Main Police Station Road Kumaraswamy Layout Bangalore,Kitchen Garden,3.6/5,244,,Kumaraswamy Layout,Quick Bites,Biryani,North Indian  Chinese,   Rated 3 0    RATED n  We ordered two Indian veg thali from Zomato as my first order got a good discount also nThey sent four chapatis each rice dal paneer veggie and papad nPackaging is poor as in plastic bags still nTaste is ok ok nPaneer was too oily to eat nDal and rice were decent in taste nOnce ordering is fine for a home food experience      Rated 3 0    RATED n  I ordered lemon chicken gravy online  the quantity was good but they had put more number of lemon pieces that the entire gravy turned out bitter in taste  I was in a dilemma reading all other reviews but thought to take a chance after all  n nThe gravy had right amount of spices  it was flavoursome  but tastewise I was not soo happy  it also had a layer of oil floating at the top  I hope they reduce the usage of oil in other dishes too    
https://www.zomato.com/bangalore/petoo-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njk3MjExIiwiNTIyNTUiLCI1MTM0OCIsIjE4MzcxMjcyIiwxODc4MjIwOSwiMTg3ODc4ODMiLCIxODA4OTY4MiIsIjE4NTIxOTEyIiwiNTYwOTgiLCIxODA4OTY5MyIsIjE4NjQ1MjYwIiwiMTg2Njc1NjciLCI1NjcwNCIsIjE4ODY2NDc4IiwiMTg3NDMwMjkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,276 Ground Floor 100 Feet Outer Ring Road Banashankari 3rd Stage Banashankari Bangalore,Petoo,3.7/5,21,,Banashankari,Quick Bites,,North Indian,   Rated 2 0    RATED n  This is a neatly made little place with entertaining wall posts that promise to deliver some good food  Well  I was grossly mistaken  All they sell are some oddly named dishes that can hurt your taste buds and tummy  really bad  n nThis place runs on their masaledaar chole  The bright red colored dish is certainly an eyesore  plus can leave you sick with acidity  n nOverall  definitely not a place worth visiting again  A total disappointment  both on the money part and satisfaction part       
https://www.zomato.com/bangalore/freshmenu-banashankari?context=eyJzZSI6eyJlIjpbIjE4Nzg3ODgzIiwiMTgwODk2ODIiLCIxODUyMTkxMiIsIjU2MDk4IiwxODA4OTY5MywiMTg2NDUyNjAiLCIxODY2NzU2NyIsIjU2NzA0IiwiMTg4NjY0NzgiLCIxODc0MzAyOSIsIjE4NzI2MTc0IiwiMTg3Mjc5NDEiLCI1MDAwMSIsIjU2NDU2IiwiNTE3MzMiLCIxODc0NTg4NSIsIjU5NTIxIiwiMTg1ODYyMzgiLCIxODgyMTc2NSIsIjE4ODc4OTgyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,10 Stavyah Arcade 3rd Floor 9th Main Yarab Nagar Main Road Banashankari Bangalore,FreshMenu,3.9/5,627,804042424.0,Banashankari,Delivery,Salads  Sandwiches  Salad  Thai Rice  Pasta  Noodles  Pizza,Healthy Food  Chinese  Biryani  North Indian  Continental  Salad  American  Burger,    Rated 5 0    RATED n  What  continental food n nOnline delivery food chain  n nLast time when the food was delivered in a bad condition  had second thoughts for ordering again from this place  Being skeptical ordered chicken noodles but to my surprise the food was yummy  This time they delivered Wat was ordered  n nThanks for the prompt delivery and did really enjoyed the food       Rated 3 0    RATED n  Long pending review    I have been wanting to review but some how got postponed  I had ordered food few weeks back as I was alone  I ordered spinach potpie and lucknowie panner biryani nI liked the potpie  but biryani taste was average  May be I should few more of their items       Rated 3 0    RATED n  2 star is the rating for the quantity of food  I would give a 4 star rating for quality  Averaging is the final score  n nI was severely disappointed at the quantity of Ceaser salad  Brands like eat fit would give double the quantity for the same price  I mean come on  atlest a decent amount of lettuce so that you fill your hunger  I ordered the pot pie in a seperate order after the salad just cause the salad was not enough  The cheese potpie was lacking salt and taste  I get that this is healthy food but doesnt mean we need to skip on basic condiments  n nNot very keen on ordering again from fresh menu unless there is no other option       Rated 5 0     RATED n  Down right the best comfort food of all times  The menu consists of such light and soothing food that doesn t make you feel stubby  Also this gulab jamum mango jar is to die for   
https://www.zomato.com/bangalore/banashankari-donne-biriyani-banashankari?context=eyJzZSI6eyJlIjpbIjE4MDg5NjgyIiwiMTg1MjE5MTIiLCI1NjA5OCIsIjE4MDg5NjkzIiwxODY0NTI2MCwiMTg2Njc1NjciLCI1NjcwNCIsIjE4ODY2NDc4IiwiMTg3NDMwMjkiLCIxODcyNjE3NCIsIjE4NzI3OTQxIiwiNTAwMDEiLCI1NjQ1NiIsIjUxNzMzIiwiMTg3NDU4ODUiLCI1OTUyMSIsIjE4NTg2MjM4IiwiMTg4MjE3NjUiLCIxODg3ODk4MiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,,Banashankari Donne Biriyani,3.8/5,104,,Banashankari,Quick Bites,,Biryani  Fast Food,   Rated 3 0    RATED n  Pretty much hyped place u can say    taste and quality as usual like other donne biryani    nothing so unique or usp as such     kabab was very bad and so were the mutton items    couldve been faaaar better      
https://www.zomato.com/bangalore/five-star-chicken-banashankari?context=eyJzZSI6eyJlIjpbIjU2MDk4IiwiMTgwODk2OTMiLCIxODY0NTI2MCIsIjE4NjY3NTY3Iiw1NjcwNCwiMTg4NjY0NzgiLCIxODc0MzAyOSIsIjE4NzI2MTc0IiwiMTg3Mjc5NDEiLCI1MDAwMSIsIjU2NDU2IiwiNTE3MzMiLCIxODc0NTg4NSIsIjU5NTIxIiwiMTg1ODYyMzgiLCIxODgyMTc2NSIsIjE4ODc4OTgyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,,Five Star Chicken,3.6/5,55,,Banashankari,Quick Bites,,Fast Food  Burger,    Rated 1 0     RATED n  Third class fraudulent gives me regular popcorn n says that s medium n charges  110 for it n when I all for a bill he enters it as spicy chicken roll 55   x83   x83   x82   x83   x83   x82   x82   x972 110   
https://www.zomato.com/bangalore/xo-belgian-waffle-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4MDg5NjkzIiwiMTg2NDUyNjAiLCIxODY2NzU2NyIsIjU2NzA0IiwxODg2NjQ3OCwiMTg3NDMwMjkiLCIxODcyNjE3NCIsIjE4NzI3OTQxIiwiNTAwMDEiLCI1NjQ1NiIsIjUxNzMzIiwiMTg3NDU4ODUiLCI1OTUyMSIsIjE4NTg2MjM4IiwiMTg4MjE3NjUiLCIxODg3ODk4MiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,18 B K Complex Opposite To BDA Complex 21st Main Road 2nd Stage Banashankari Bangalore,XO Belgian Waffle,3.7/5,17,,Banashankari,Dessert Parlor,,Desserts  Beverages,    Rated 5 0    RATED n  The staff is amazing  Although  the place is small  they serve the best waffles  I ordered a bubble gum shake and a coffee waffle  Loved the taste  It was crunchy on the outside  and not completely soggy inside  just the right way a waffle is supposed to be  It was perfect  so  a big thumbs up       Rated 4 0    RATED n  The waffles are not overloaded with syrup nHas enough sweetness nBest with vanilla ice cream nThought the waffles would be a bit bigger nThe packaging for delivery is great      Rated 4 0     RATED n  I love waffles and I always order online from this place   I m very happy with their delivered product   and also it s very tasty   worth trying       
https://www.zomato.com/bangalore/goa-0-km-kumaraswamy-layout-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjY3NTY3IiwiNTY3MDQiLCIxODg2NjQ3OCIsIjE4NzQzMDI5IiwxODcyNjE3NCwiMTg3Mjc5NDEiLCI1MDAwMSIsIjU2NDU2IiwiNTE3MzMiLCIxODc0NTg4NSIsIjU5NTIxIiwiMTg1ODYyMzgiLCIxODgyMTc2NSIsIjE4ODc4OTgyIiwiNjA1ODUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1828 50 Feet Road 2nd Stage Kumaraswamy Layout Bangalore,Goa 0 Km,3.6/5,163,804965354.0,Kumaraswamy Layout,Casual Dining,Sea Food  Crab Meat  Crab Soup  Fish Curry  Chicken Cafreal  Butter Naan  Butter Chicken,Goan  Seafood  North Indian  Chinese  Biryani,    Rated 4 0    RATED n  1  food very nice n2  staff very good n3  ambience simple and nice n4  location of restaurant very nice n5  service little bit slow n6  over all very good restaurant and good taste      Rated 3 0     RATED n  A decent ambiance
https://www.zomato.com/bangalore/cake-of-the-day-banashankari?context=eyJzZSI6eyJlIjpbIjE4NzQzMDI5IiwiMTg3MjYxNzQiLCIxODcyNzk0MSIsIjUwMDAxIiw1NjQ1NiwiNTE3MzMiLCIxODc0NTg4NSIsIjU5NTIxIiwiMTg1ODYyMzgiLCIxODgyMTc2NSIsIjE4ODc4OTgyIiwiNjA1ODUiLCIxODkwMjYzOCIsIjE4MzA2MjA4IiwiNTQ3ODciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Cake of the Day,3.7/5,78,,Banashankari,"Bakery, Dessert Parlor",,Bakery,    Rated 4 0    RATED n  Very good bakery  good quality pastries  Pastries are so soft and fresh and moist  I love pineapple pastry and chocolate pastry here  Cookies are okay       Rated 4 0     RATED n  Cupcakes so pretty and appealing  They tasted less like cupcakes and more like pastries  But the taste was delicious  So
https://www.zomato.com/bangalore/kabab-magic-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NzI2MTc0IiwiMTg3Mjc5NDEiLCI1MDAwMSIsIjU2NDU2Iiw1MTczMywiMTg3NDU4ODUiLCI1OTUyMSIsIjE4NTg2MjM4IiwiMTg4MjE3NjUiLCIxODg3ODk4MiIsIjYwNTg1IiwiMTg5MDI2MzgiLCIxODMwNjIwOCIsIjU0Nzg3IiwiMTg5MTg1MDQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,31 Opposite Vijaya College RV Road Basavanagudi Bangalore,Kabab Magic,4.1/5,1720,,Basavanagudi,Quick Bites,Grape Juice  Chicken Grill  Chicken Tikka Roll  Shawarma Roll  Chicken Shawarama  Biryani Combo  Rolls,North Indian  Kebab  Chinese  Fast Food,    Rated 4 0    RATED n  BEST SHAWARMA EVER  nthe shawarma plate here is totally worth the money  mayonnaise is amazing  nChicken grill is nice and spicy  nTheir biryani rice is also worth the money  nEasy on the pocket also         Rated 5 0    RATED n  We had grilled chicken here  The quantity is worth the price that you pay  Best and fresh quality chicken served  If you are in town and want to have good non vegetarian food and care less about the place to sit then this place is a must visit       Rated 4 0    RATED n  One of the nicest places for non vegetarian food around Jayanagar  The barbeque tandoor chicken was really nice and spicy  The broast chicken was really crispy and delicious  They add some extra masala on the top of the chicken to give it a spicy taste  The Mayo served with barbeque chicken is the perfect thing to compliment the spicy barbeque chicken  You need to have them hot once they are served as they usually they tend to dry once it becomes cold  Overall a great experience        Rated 4 0    RATED n  This outlet is close to my office and the other outlet in Rt Nagar is close to my residence  Both the outlets have provided some mouth watering tasty dishes the stand out among them are the shawarma roll n plate  Biryani combo is also great  Overall it is a place where you get to eat to the fullest and it provides justice to the money spent       Rated 4 0    RATED n  Giving 4 stars just for their shawarma which has been my fav since the 90s  Along with the chicken shawarma ordered a parotta with half grilled chicken  The grill chicken was a lil dry   not impressed      Rated 4 0     RATED n  Located near Lalbagh west gate
https://www.zomato/bangalore/namma-brahmins-idli-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzI3OTQxIiwiNTAwMDEiLCI1NjQ1NiIsIjUxNzMzIiwxODc0NTg4NSwiNTk1MjEiLCIxODU4NjIzOCIsIjE4ODIxNzY1IiwiMTg4Nzg5ODIiLCI2MDU4NSIsIjE4OTAyNjM4IiwiMTgzMDYyMDgiLCI1NDc4NyIsIjE4OTE4NTA0IiwiNTI5OTMiLCIxODYzNTU3NSIsIjE4MzMzMTUwIiwiNjA4NjIiLCIxODY0Mjc1MiIsIjE4NTc2NzUyIiwiNjEwMzEiLCI1ODYzOSIsIjE4NzI0ODI3IiwiNjA4ODUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,30th Cross 8th Main Near Jain Temple 4th Block Jayanagar Bangalore,Namma Brahmin's Idli,3.6/5,34,,Jayanagar,Quick Bites,,South Indian,    Rated 4 0    RATED n  Quite a cosy   small joint but defi someplace to look out for    All variants are amazing n piping hot   delicious   Quite a buzzing place in d heart of locality      Rated 2 0     RATED n  After a long thought decided to head to this place to try out their food  Decided to have avalakki n I think one of the decisions i made which will make me regret for a long time  It was dry n without the chutney it just wouldn t go down well  Not that chutneys were great  Overall it was below average  Not the one to be let down n disappointed
https://www.zomato.com/gustoesbeerhouse?context=eyJzZSI6eyJlIjpbIjUwMDAxIiwiNTY0NTYiLCI1MTczMyIsIjE4NzQ1ODg1Iiw1OTUyMSwiMTg1ODYyMzgiLCIxODgyMTc2NSIsIjE4ODc4OTgyIiwiNjA1ODUiLCIxODkwMjYzOCIsIjE4MzA2MjA4IiwiNTQ3ODciLCIxODkxODUwNCIsIjUyOTkzIiwiMTg2MzU1NzUiLCIxODMzMzE1MCIsIjYwODYyIiwiMTg2NDI3NTIiLCIxODU3Njc1MiIsIjYxMDMxIiwiNTg2MzkiLCIxODcyNDgyNyIsIjYwODg1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,10 30th Main Deve Gowda Petrol Bunk Road 3rd Stage Banashankari Bangalore,Gustoes Beer House,4.1/5,868,,Banashankari,Pub,Beer  Wedges  Pizza  Nachos  Salads  Papaya Salad  Buffalo Wings,Continental  Italian  Mexican  North Indian  Chinese  Steak,    Rated 5 0    RATED n  Has a really calm roof top  nStaff delegate customers with kindness and are really attentive   nMenu holds a lot in place with wide variety of cuisine  nGood for groups of upto 4 nNot family friendly  nBeer on a hot day tastes good with complementing dishes  nEasy get away place for KIMS students  nOverall 4dot5 stars      Rated 5 0    RATED n  one of the best place to hangout   I oftenly hangout with my friends here    They serve beer and mocktails    The variety of steaks and egg based pizzas is amazing and the rooftop ambience is crazy    On a chilled night you ever want to have beer do visit this place        Rated 3 0    RATED n  The photos on Zomato and reviews mislead  Nothing great about the place  A decayed roof top  below average food and lazy service  I see a lot of student groups probably very regular here and the staff is very friendly with them  Congested  crowded and a bit unhygienic       Rated 3 0    RATED n  This place has great food  good place to hang out with friends  It is situated right opposite to KIMS  They have a rooftop as well as indoor seating  I especially loved the gustoes legendary pizza here  The nachos are great too  with superb toppings  The veggie pizza and the penne Alfredo pasta could have been better  The mocktails were just about average      Rated 5 0     RATED n  Had been here with friends after celebrating ethnic day in college  It was kinda we don t care what other s think when we are with friends attitude  Since all of us were looking like bride and groom  The food here was great
https://www.zomato.com/bangalore/sugar-rush-banashankari?context=eyJzZSI6eyJlIjpbIjU2NDU2IiwiNTE3MzMiLCIxODc0NTg4NSIsIjU5NTIxIiwxODU4NjIzOCwiMTg4MjE3NjUiLCIxODg3ODk4MiIsIjYwNTg1IiwiMTg5MDI2MzgiLCIxODMwNjIwOCIsIjU0Nzg3IiwiMTg5MTg1MDQiLCI1Mjk5MyIsIjE4NjM1NTc1IiwiMTgzMzMxNTAiLCI2MDg2MiIsIjE4NjQyNzUyIiwiMTg1NzY3NTIiLCI2MTAzMSIsIjU4NjM5IiwiMTg3MjQ4MjciLCI2MDg4NSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,186 11th Main 4th Cross Hanumanthnagar Banashankari Bangalore,Sugar Rush,3.8/5,39,,Banashankari,Bakery,,Bakery  Desserts,    Rated 1 0    RATED n  Wanted to try cupcakes But could not reach this place  Call not reachable and maps is wrong  Please provide correct contact and address information          Rated 5 0    RATED n  Amazing flavors and taste  Absolutely love the cupcakes that she makes   Her chocolate ganache cake is to die for  Super flavors and exciting desserts  I was very happy with the cakes and cupcakes       Rated 5 0    RATED n  The chocolate vanilla cake for the new born prince was just awesome n amazing with really nice flavour    Really great in taste and great enjoy the cake    We are glad we made it awesome n great     Nice n happy to be with sugar rush keep the good work going      Thanks again for delicious cake      Rated 5 0    RATED n  Yum cupcakes and amazing cakes which are beautifully designed as per the theme  Never disappointed with sugar rush  She has the capability to do any kind of bakery stuff       Rated 4 5    RATED n  This is one place where I always order because of her finishing and the taste  nNutella and chocolate being the best  nRecommend others to order from her        Rated 5 0     RATED n  Home baker who promises fresh food   nUnderstands customers needs of customisation 
https://www.zomato.com/bangalore/burger-king-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjUxNzMzIiwiMTg3NDU4ODUiLCI1OTUyMSIsIjE4NTg2MjM4IiwxODgyMTc2NSwiMTg4Nzg5ODIiLCI2MDU4NSIsIjE4OTAyNjM4IiwiMTgzMDYyMDgiLCI1NDc4NyIsIjE4OTE4NTA0IiwiNTI5OTMiLCIxODYzNTU3NSIsIjE4MzMzMTUwIiwiNjA4NjIiLCIxODY0Mjc1MiIsIjE4NTc2NzUyIiwiNjEwMzEiLCI1ODYzOSIsIjE4NzI0ODI3IiwiNjA4ODUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Burger King,3.2/5,71,,Basavanagudi,Quick Bites,,Burger  Fast Food  Beverages,    Rated 3 0    RATED n  Burger King is a well know place for varieties of burgers and also we can find varieties of beverages and ice creams  n  nTaste   3 5   5   nPrice   3   5   nAmbiance   4   5       Rated 2 0     RATED n  I ordered chicken whopper and large fries which came damaged with small fries only  Very disappointed with the service of Burger King and Zomato  I never expected such service from neither of the two  nI don t know why brands are spoiling there name now a days      
